customer_id,week_start,active_users,sessions,feature_adoption_rate,engagement_score
CUST-0006,2025-12-24,57,154,0.729,0.826
CUST-0006,2025-12-31,63,206,0.644,0.775
CUST-0006,2026-01-07,72,161,0.656,0.64
CUST-0006,2026-01-14,66,230,0.753,0.908
CUST-0006,2026-01-21,60,127,0.705,0.728
CUST-0006,2026-01-28,73,94,0.726,0.719
CUST-0006,2026-02-04,63,78,0.731,0.813
CUST-0006,2026-02-11,74,183,0.722,0.794
CUST-0006,2026-02-18,65,206,0.632,0.78
CUST-0006,2026-02-25,64,275,0.713,0.803
CUST-0006,2026-03-04,51,204,0.638,0.753
CUST-0006,2026-03-11,57,239,0.716,0.679
CUST-0006,2026-03-18,53,71,0.741,0.839
CUST-0006,2026-03-25,63,88,0.661,0.708
CUST-0006,2026-04-01,72,107,0.715,0.65
CUST-0006,2026-04-08,68,210,0.751,0.77
CUST-0006,2026-04-15,62,189,0.762,0.845
CUST-0006,2026-04-22,55,195,0.616,0.76
CUST-0006,2026-04-29,66,254,0.681,0.721
CUST-0006,2026-05-06,60,192,0.683,0.695
CUST-0006,2026-05-13,58,175,0.8,0.701
CUST-0007,2024-07-02,16,83,0.918,1.0
CUST-0007,2024-07-09,18,71,0.903,1.0
CUST-0007,2024-07-16,17,60,0.965,0.946
CUST-0007,2024-07-23,17,28,0.921,0.943
CUST-0007,2024-07-30,18,27,0.929,0.998
CUST-0007,2024-08-06,17,49,0.955,1.0
CUST-0007,2024-08-13,18,68,0.801,1.0
CUST-0007,2024-08-20,17,32,0.861,0.879
CUST-0007,2024-08-27,17,44,0.927,0.966
CUST-0007,2024-09-03,18,73,0.918,1.0
CUST-0007,2024-09-10,18,66,0.905,0.962
CUST-0007,2024-09-17,18,83,0.813,1.0
CUST-0007,2024-09-24,17,87,0.9,1.0
CUST-0007,2024-10-01,18,101,0.856,0.987
CUST-0007,2024-10-08,14,28,1.0,0.938
CUST-0007,2024-10-15,15,79,0.931,1.0
CUST-0007,2024-10-22,17,65,0.889,1.0
CUST-0007,2024-10-29,18,53,0.893,0.985
CUST-0007,2024-11-05,15,88,0.893,0.989
CUST-0007,2024-11-12,16,30,0.921,0.817
CUST-0007,2024-11-19,18,65,0.956,0.904
CUST-0007,2024-11-26,16,42,0.918,1.0
CUST-0007,2024-12-03,17,62,0.952,0.949
CUST-0007,2024-12-10,18,73,0.936,0.904
CUST-0007,2024-12-17,16,43,0.856,0.81
CUST-0007,2024-12-24,18,73,0.851,0.993
CUST-0007,2024-12-31,17,51,0.954,1.0
CUST-0007,2025-01-07,15,33,0.872,1.0
CUST-0007,2025-01-14,18,62,0.995,0.935
CUST-0007,2025-01-21,17,77,0.952,0.921
CUST-0007,2025-01-28,18,46,0.987,1.0
CUST-0007,2025-02-04,17,89,0.9,1.0
CUST-0007,2025-02-11,18,65,0.965,0.987
CUST-0007,2025-02-18,18,44,0.88,0.952
CUST-0007,2025-02-25,16,95,0.896,0.904
CUST-0007,2025-03-04,15,47,0.895,0.975
CUST-0007,2025-03-11,17,40,0.886,1.0
CUST-0007,2025-03-18,16,57,0.907,1.0
CUST-0007,2025-03-25,16,89,0.914,1.0
CUST-0007,2025-04-01,18,50,0.905,0.925
CUST-0007,2025-04-08,18,84,0.887,1.0
CUST-0007,2025-04-15,17,71,0.967,0.991
CUST-0007,2025-04-22,18,84,0.937,1.0
CUST-0007,2025-04-29,18,51,1.0,0.984
CUST-0007,2025-05-06,18,55,0.925,0.901
CUST-0007,2025-05-13,18,106,0.866,1.0
CUST-0007,2025-05-20,17,101,0.938,0.997
CUST-0007,2025-05-27,17,98,1.0,1.0
CUST-0007,2025-06-03,17,81,0.965,1.0
CUST-0007,2025-06-10,17,92,0.845,1.0
CUST-0007,2025-06-17,16,46,0.872,0.976
CUST-0007,2025-06-24,17,35,0.877,0.972
CUST-0007,2025-07-01,17,36,0.866,0.954
CUST-0007,2025-07-08,15,83,0.88,0.963
CUST-0007,2025-07-15,18,72,0.967,0.881
CUST-0007,2025-07-22,18,70,0.93,0.913
CUST-0007,2025-07-29,18,29,0.889,0.993
CUST-0007,2025-08-05,18,104,0.864,0.972
CUST-0007,2025-08-12,18,86,0.998,0.967
CUST-0007,2025-08-19,18,37,0.939,0.923
CUST-0007,2025-08-26,16,68,0.944,1.0
CUST-0007,2025-09-02,17,27,0.89,0.945
CUST-0007,2025-09-09,18,64,0.962,1.0
CUST-0007,2025-09-16,17,55,0.901,1.0
CUST-0007,2025-09-23,18,105,0.925,0.965
CUST-0007,2025-09-30,16,40,1.0,1.0
CUST-0007,2025-10-07,18,104,0.89,0.981
CUST-0007,2025-10-14,18,82,0.856,1.0
CUST-0007,2025-10-21,15,63,0.842,1.0
CUST-0007,2025-10-28,15,49,0.956,1.0
CUST-0007,2025-11-04,15,70,0.896,1.0
CUST-0007,2025-11-11,18,64,0.943,0.981
CUST-0007,2025-11-18,18,106,0.849,1.0
CUST-0007,2025-11-25,18,88,0.968,1.0
CUST-0007,2025-12-02,15,74,0.912,1.0
CUST-0007,2025-12-09,18,50,0.913,1.0
CUST-0007,2025-12-16,18,79,0.883,1.0
CUST-0007,2025-12-23,18,41,0.97,0.962
CUST-0007,2025-12-30,16,47,0.866,0.891
CUST-0007,2026-01-06,18,99,0.974,0.983
CUST-0007,2026-01-13,18,79,0.857,1.0
CUST-0007,2026-01-20,17,81,0.913,1.0
CUST-0007,2026-01-27,17,79,0.962,1.0
CUST-0007,2026-02-03,14,59,0.9,0.981
CUST-0007,2026-02-10,18,54,0.973,1.0
CUST-0007,2026-02-17,15,33,0.989,1.0
CUST-0007,2026-02-24,18,86,0.988,1.0
CUST-0007,2026-03-03,17,39,0.96,1.0
CUST-0007,2026-03-10,18,27,0.844,1.0
CUST-0007,2026-03-17,18,92,0.861,1.0
CUST-0007,2026-03-24,18,63,0.883,0.946
CUST-0007,2026-03-31,18,27,0.857,1.0
CUST-0007,2026-04-07,16,38,0.893,1.0
CUST-0007,2026-04-14,18,55,0.927,0.92
CUST-0007,2026-04-21,16,47,0.93,1.0
CUST-0007,2026-04-28,18,107,0.94,0.962
CUST-0007,2026-05-05,16,65,0.955,1.0
CUST-0007,2026-05-12,16,77,0.8,0.921
CUST-0007,2026-05-19,18,99,0.93,0.99
CUST-0007,2026-05-26,15,79,0.956,0.947
CUST-0007,2026-06-02,18,53,0.942,1.0
CUST-0007,2026-06-09,18,43,0.891,1.0
CUST-0007,2026-06-16,18,34,0.943,1.0
CUST-0007,2026-06-23,16,80,0.909,0.99
CUST-0008,2023-06-11,8,8,0.176,0.229
CUST-0008,2023-06-18,3,3,0.142,0.205
CUST-0008,2023-06-25,2,2,0.223,0.144
CUST-0008,2023-07-02,8,4,0.223,0.239
CUST-0008,2023-07-09,7,3,0.254,0.284
CUST-0008,2023-07-16,5,1,0.174,0.138
CUST-0008,2023-07-23,7,7,0.284,0.165
CUST-0008,2023-07-30,7,4,0.207,0.309
CUST-0008,2023-08-06,8,5,0.178,0.125
CUST-0008,2023-08-13,3,3,0.087,0.255
CUST-0008,2023-08-20,8,6,0.288,0.256
CUST-0008,2023-08-27,6,2,0.223,0.181
CUST-0008,2023-09-03,8,8,0.218,0.094
CUST-0008,2023-09-10,5,3,0.206,0.167
CUST-0008,2023-09-17,5,4,0.158,0.122
CUST-0008,2023-09-24,10,10,0.131,0.198
CUST-0008,2023-10-01,6,3,0.194,0.23
CUST-0008,2023-10-08,5,4,0.15,0.149
CUST-0008,2023-10-15,5,5,0.2,0.204
CUST-0008,2023-10-22,3,1,0.164,0.139
CUST-0008,2023-10-29,6,4,0.138,0.228
CUST-0008,2023-11-05,7,2,0.191,0.139
CUST-0008,2023-11-12,1,1,0.187,0.188
CUST-0008,2023-11-19,6,3,0.189,0.173
CUST-0008,2023-11-26,3,1,0.13,0.211
CUST-0008,2023-12-03,4,4,0.218,0.262
CUST-0008,2023-12-10,1,0,0.168,0.173
CUST-0008,2023-12-17,5,4,0.147,0.243
CUST-0008,2023-12-24,5,4,0.117,0.2
CUST-0008,2023-12-31,4,3,0.146,0.142
CUST-0008,2024-01-07,5,3,0.118,0.13
CUST-0008,2024-01-14,1,0,0.152,0.2
CUST-0008,2024-01-21,7,2,0.159,0.167
CUST-0008,2024-01-28,3,1,0.075,0.128
CUST-0008,2024-02-04,2,0,0.101,0.246
CUST-0008,2024-02-11,2,0,0.179,0.125
CUST-0008,2024-02-18,6,1,0.147,0.266
CUST-0008,2024-02-25,6,4,0.064,0.154
CUST-0008,2024-03-03,1,0,0.066,0.069
CUST-0008,2024-03-10,7,4,0.146,0.148
CUST-0008,2024-03-17,3,0,0.17,0.246
CUST-0008,2024-03-24,1,0,0.139,0.046
CUST-0008,2024-03-31,3,2,0.178,0.089
CUST-0008,2024-04-07,7,2,0.174,0.05
CUST-0008,2024-04-14,5,3,0.129,0.09
CUST-0008,2024-04-21,5,1,0.076,0.085
CUST-0008,2024-04-28,4,1,0.137,0.16
CUST-0008,2024-05-05,1,0,0.044,0.065
CUST-0008,2024-05-12,2,0,0.071,0.096
CUST-0008,2024-05-19,3,0,0.027,0.092
CUST-0008,2024-05-26,1,0,0.118,0.098
CUST-0008,2024-06-02,1,0,0.068,0.096
CUST-0008,2024-06-09,2,0,0.064,0.04
CUST-0008,2024-06-16,1,0,0.075,0.053
CUST-0008,2024-06-23,1,0,0.122,0.145
CUST-0008,2024-06-30,4,1,0.057,0.106
CUST-0008,2024-07-07,3,1,0.01,0.047
CUST-0008,2024-07-14,2,0,0.102,0.027
CUST-0008,2024-07-21,3,0,0.026,0.0
CUST-0008,2024-07-28,2,0,0.024,0.0
CUST-0008,2024-08-04,3,1,0.072,0.028
CUST-0008,2024-08-11,1,0,0.01,0.028
CUST-0008,2024-08-18,4,1,0.0,0.034
CUST-0008,2024-08-25,1,0,0.0,0.053
CUST-0008,2024-09-01,1,0,0.091,0.174
CUST-0008,2024-09-08,1,0,0.071,0.051
CUST-0008,2024-09-15,1,0,0.055,0.111
CUST-0008,2024-09-22,2,0,0.0,0.0
CUST-0008,2024-09-29,1,0,0.063,0.058
CUST-0008,2024-10-06,2,0,0.001,0.0
CUST-0008,2024-10-13,1,0,0.039,0.043
CUST-0008,2024-10-20,1,0,0.0,0.007
CUST-0008,2024-10-27,4,0,0.097,0.101
CUST-0008,2024-11-03,1,0,0.089,0.0
CUST-0008,2024-11-10,1,0,0.065,0.0
CUST-0008,2024-11-17,1,0,0.078,0.05
CUST-0008,2024-11-24,3,0,0.0,0.007
CUST-0008,2024-12-01,1,0,0.07,0.0
CUST-0008,2024-12-08,3,0,0.0,0.0
CUST-0008,2024-12-15,1,0,0.062,0.056
CUST-0008,2024-12-22,1,0,0.0,0.0
CUST-0008,2024-12-29,1,0,0.0,0.0
CUST-0008,2025-01-05,1,0,0.0,0.0
CUST-0008,2025-01-12,1,0,0.055,0.0
CUST-0008,2025-01-19,1,0,0.0,0.0
CUST-0008,2025-01-26,3,0,0.038,0.132
CUST-0008,2025-02-02,1,0,0.083,0.0
CUST-0008,2025-02-09,1,0,0.0,0.084
CUST-0008,2025-02-16,1,0,0.0,0.0
CUST-0008,2025-02-23,1,0,0.008,0.003
CUST-0008,2025-03-02,1,0,0.038,0.0
CUST-0008,2025-03-09,1,0,0.0,0.0
CUST-0008,2025-03-16,1,0,0.078,0.047
CUST-0008,2025-03-23,1,0,0.141,0.038
CUST-0008,2025-03-30,2,0,0.0,0.0
CUST-0008,2025-04-06,2,0,0.0,0.0
CUST-0008,2025-04-13,1,0,0.057,0.039
CUST-0008,2025-04-20,1,0,0.007,0.0
CUST-0008,2025-04-27,4,0,0.008,0.0
CUST-0008,2025-05-04,1,0,0.0,0.0
CUST-0008,2025-05-11,1,0,0.0,0.0
CUST-0008,2025-05-18,2,0,0.0,0.104
CUST-0008,2025-05-25,1,0,0.035,0.06
CUST-0008,2025-06-01,1,0,0.0,0.092
CUST-0009,2024-05-27,21,58,0.528,0.628
CUST-0009,2024-06-03,29,88,0.566,0.578
CUST-0009,2024-06-10,27,25,0.552,0.52
CUST-0009,2024-06-17,24,48,0.578,0.606
CUST-0009,2024-06-24,21,33,0.546,0.517
CUST-0009,2024-07-01,25,26,0.625,0.683
CUST-0009,2024-07-08,25,30,0.496,0.498
CUST-0009,2024-07-15,23,58,0.574,0.681
CUST-0009,2024-07-22,20,28,0.612,0.528
CUST-0009,2024-07-29,25,42,0.576,0.512
CUST-0009,2024-08-05,13,38,0.533,0.585
CUST-0009,2024-08-12,19,56,0.522,0.653
CUST-0009,2024-08-19,23,44,0.634,0.59
CUST-0009,2024-08-26,23,70,0.584,0.614
CUST-0009,2024-09-02,25,48,0.561,0.601
CUST-0009,2024-09-09,22,51,0.528,0.585
CUST-0009,2024-09-16,26,40,0.57,0.513
CUST-0009,2024-09-23,23,64,0.558,0.627
CUST-0009,2024-09-30,18,15,0.529,0.587
CUST-0009,2024-10-07,24,30,0.585,0.585
CUST-0009,2024-10-14,28,80,0.579,0.553
CUST-0009,2024-10-21,23,63,0.484,0.583
CUST-0009,2024-10-28,23,61,0.515,0.588
CUST-0009,2024-11-04,21,47,0.536,0.636
CUST-0009,2024-11-11,22,75,0.527,0.63
CUST-0009,2024-11-18,20,61,0.5,0.593
CUST-0009,2024-11-25,23,31,0.608,0.511
CUST-0009,2024-12-02,20,51,0.402,0.522
CUST-0009,2024-12-09,26,54,0.572,0.552
CUST-0009,2024-12-16,20,26,0.563,0.625
CUST-0009,2024-12-23,25,46,0.524,0.58
CUST-0009,2024-12-30,18,38,0.539,0.564
CUST-0009,2025-01-06,23,39,0.498,0.671
CUST-0009,2025-01-13,26,48,0.475,0.56
CUST-0009,2025-01-20,14,42,0.586,0.581
CUST-0009,2025-01-27,21,29,0.434,0.538
CUST-0009,2025-02-03,21,65,0.548,0.645
CUST-0009,2025-02-10,20,49,0.484,0.557
CUST-0009,2025-02-17,27,28,0.516,0.639
CUST-0009,2025-02-24,18,17,0.436,0.49
CUST-0009,2025-03-03,18,17,0.485,0.563
CUST-0009,2025-03-10,24,69,0.519,0.503
CUST-0009,2025-03-17,25,54,0.454,0.543
CUST-0009,2025-03-24,29,38,0.447,0.609
CUST-0009,2025-03-31,24,64,0.51,0.581
CUST-0009,2025-04-07,24,29,0.524,0.562
CUST-0009,2025-04-14,25,58,0.565,0.545
CUST-0009,2025-04-21,22,64,0.476,0.619
CUST-0009,2025-04-28,26,58,0.499,0.545
CUST-0009,2025-05-05,26,70,0.478,0.495
CUST-0009,2025-05-12,23,43,0.497,0.505
CUST-0009,2025-05-19,23,56,0.494,0.572
CUST-0009,2025-05-26,20,55,0.445,0.454
CUST-0009,2025-06-02,24,51,0.472,0.514
CUST-0009,2025-06-09,25,71,0.624,0.592
CUST-0009,2025-06-16,20,37,0.545,0.516
CUST-0009,2025-06-23,22,25,0.46,0.498
CUST-0009,2025-06-30,15,29,0.544,0.535
CUST-0009,2025-07-07,23,29,0.577,0.596
CUST-0009,2025-07-14,25,71,0.48,0.541
CUST-0009,2025-07-21,24,27,0.486,0.493
CUST-0009,2025-07-28,21,19,0.536,0.543
CUST-0009,2025-08-04,17,42,0.53,0.523
CUST-0009,2025-08-11,19,19,0.503,0.486
CUST-0009,2025-08-18,18,51,0.509,0.52
CUST-0009,2025-08-25,22,19,0.531,0.534
CUST-0009,2025-09-01,18,29,0.484,0.473
CUST-0009,2025-09-08,20,31,0.437,0.486
CUST-0009,2025-09-15,24,33,0.512,0.501
CUST-0009,2025-09-22,22,37,0.509,0.522
CUST-0009,2025-09-29,19,48,0.429,0.508
CUST-0009,2025-10-06,18,37,0.567,0.537
CUST-0009,2025-10-13,16,43,0.45,0.461
CUST-0009,2025-10-20,23,41,0.472,0.539
CUST-0009,2025-10-27,21,36,0.464,0.562
CUST-0009,2025-11-03,27,77,0.477,0.465
CUST-0009,2025-11-10,18,53,0.401,0.606
CUST-0009,2025-11-17,15,25,0.448,0.503
CUST-0009,2025-11-24,19,34,0.509,0.406
CUST-0009,2025-12-01,22,49,0.524,0.465
CUST-0009,2025-12-08,18,52,0.47,0.454
CUST-0009,2025-12-15,19,20,0.523,0.522
CUST-0009,2025-12-22,11,19,0.464,0.411
CUST-0009,2025-12-29,23,26,0.496,0.402
CUST-0009,2026-01-05,19,39,0.394,0.542
CUST-0009,2026-01-12,22,41,0.386,0.479
CUST-0009,2026-01-19,17,33,0.522,0.451
CUST-0009,2026-01-26,23,47,0.461,0.4
CUST-0009,2026-02-02,12,17,0.539,0.406
CUST-0009,2026-02-09,20,34,0.484,0.463
CUST-0009,2026-02-16,15,28,0.448,0.529
CUST-0009,2026-02-23,17,24,0.439,0.397
CUST-0009,2026-03-02,18,45,0.415,0.387
CUST-0009,2026-03-09,13,30,0.407,0.369
CUST-0009,2026-03-16,15,12,0.527,0.413
CUST-0009,2026-03-23,21,36,0.391,0.465
CUST-0009,2026-03-30,12,30,0.378,0.497
CUST-0009,2026-04-06,19,39,0.38,0.441
CUST-0009,2026-04-13,20,50,0.295,0.404
CUST-0009,2026-04-20,20,21,0.466,0.434
CUST-0009,2026-04-27,19,18,0.417,0.482
CUST-0009,2026-05-04,20,52,0.44,0.482
CUST-0009,2026-05-11,15,24,0.426,0.517
CUST-0009,2026-05-18,20,14,0.346,0.327
CUST-0010,2024-09-10,10,10,0.264,0.281
CUST-0010,2024-09-17,11,13,0.211,0.158
CUST-0010,2024-09-24,6,6,0.179,0.272
CUST-0010,2024-10-01,9,12,0.164,0.182
CUST-0010,2024-10-08,8,5,0.3,0.199
CUST-0010,2024-10-15,6,3,0.224,0.283
CUST-0010,2024-10-22,8,4,0.18,0.296
CUST-0010,2024-10-29,10,11,0.225,0.269
CUST-0010,2024-11-05,12,9,0.151,0.205
CUST-0010,2024-11-12,7,3,0.126,0.314
CUST-0010,2024-11-19,7,4,0.09,0.152
CUST-0010,2024-11-26,4,1,0.213,0.161
CUST-0010,2024-12-03,5,4,0.161,0.292
CUST-0010,2024-12-10,10,5,0.207,0.0
CUST-0010,2024-12-17,2,1,0.121,0.049
CUST-0010,2024-12-24,1,0,0.119,0.248
CUST-0010,2024-12-31,5,1,0.029,0.145
CUST-0010,2025-01-07,3,1,0.082,0.079
CUST-0010,2025-01-14,1,0,0.095,0.105
CUST-0010,2025-01-21,6,1,0.046,0.056
CUST-0010,2025-01-28,2,0,0.054,0.0
CUST-0010,2025-02-04,1,0,0.103,0.025
CUST-0010,2025-02-11,1,0,0.043,0.114
CUST-0010,2025-02-18,2,0,0.11,0.049
CUST-0010,2025-02-25,1,0,0.0,0.021
CUST-0010,2025-03-04,3,0,0.003,0.03
CUST-0010,2025-03-11,1,0,0.115,0.041
CUST-0010,2025-03-18,3,0,0.045,0.0
CUST-0010,2025-03-25,1,0,0.0,0.0
CUST-0010,2025-04-01,7,0,0.0,0.0
CUST-0010,2025-04-08,1,0,0.1,0.0
CUST-0010,2025-04-15,1,0,0.0,0.0
CUST-0010,2025-04-22,1,0,0.015,0.0
CUST-0010,2025-04-29,2,0,0.0,0.0
CUST-0010,2025-05-06,1,0,0.063,0.0
CUST-0010,2025-05-13,1,0,0.007,0.004
CUST-0010,2025-05-20,2,0,0.0,0.0
CUST-0010,2025-05-27,5,0,0.047,0.062
CUST-0010,2025-06-03,1,0,0.015,0.1
CUST-0010,2025-06-10,2,0,0.0,0.007
CUST-0010,2025-06-17,4,0,0.076,0.0
CUST-0010,2025-06-24,1,0,0.0,0.0
CUST-0010,2025-07-01,1,0,0.0,0.0
CUST-0010,2025-07-08,1,0,0.045,0.022
CUST-0010,2025-07-15,1,0,0.0,0.018
CUST-0010,2025-07-22,3,0,0.024,0.083
CUST-0010,2025-07-29,1,0,0.0,0.0
CUST-0010,2025-08-05,1,0,0.012,0.047
CUST-0010,2025-08-12,1,0,0.047,0.0
CUST-0010,2025-08-19,4,0,0.0,0.027
CUST-0010,2025-08-26,1,0,0.0,0.031
CUST-0010,2025-09-02,1,0,0.018,0.07
CUST-0010,2025-09-09,1,0,0.0,0.111
CUST-0010,2025-09-16,2,0,0.0,0.0
CUST-0010,2025-09-23,1,0,0.007,0.008
CUST-0010,2025-09-30,2,0,0.0,0.075
CUST-0010,2025-10-07,1,0,0.0,0.036
CUST-0010,2025-10-14,2,0,0.053,0.093
CUST-0010,2025-10-21,2,0,0.032,0.0
CUST-0010,2025-10-28,1,0,0.007,0.0
CUST-0010,2025-11-04,3,0,0.014,0.0
CUST-0010,2025-11-11,1,0,0.0,0.018
CUST-0010,2025-11-18,1,0,0.007,0.0
CUST-0010,2025-11-25,1,0,0.0,0.018
CUST-0010,2025-12-02,1,0,0.005,0.033
CUST-0010,2025-12-09,4,0,0.0,0.0
CUST-0010,2025-12-16,4,0,0.0,0.0
CUST-0010,2025-12-23,1,0,0.0,0.046
CUST-0010,2025-12-30,4,0,0.074,0.047
CUST-0010,2026-01-06,1,0,0.086,0.003
CUST-0010,2026-01-13,1,0,0.0,0.0
CUST-0010,2026-01-20,1,0,0.052,0.0
CUST-0010,2026-01-27,1,0,0.046,0.0
CUST-0010,2026-02-03,1,0,0.0,0.062
CUST-0010,2026-02-10,1,0,0.0,0.0
CUST-0010,2026-02-17,1,0,0.0,0.002
CUST-0010,2026-02-24,2,0,0.051,0.009
CUST-0010,2026-03-03,1,0,0.071,0.0
CUST-0010,2026-03-10,1,0,0.006,0.0
CUST-0010,2026-03-17,1,0,0.0,0.0
CUST-0010,2026-03-24,4,0,0.047,0.0
CUST-0010,2026-03-31,2,0,0.023,0.0
CUST-0010,2026-04-07,1,0,0.092,0.036
CUST-0010,2026-04-14,1,0,0.0,0.025
CUST-0010,2026-04-21,1,0,0.0,0.0
CUST-0010,2026-04-28,1,0,0.0,0.0
CUST-0010,2026-05-05,1,0,0.0,0.0
CUST-0010,2026-05-12,6,0,0.014,0.009
CUST-0010,2026-05-19,1,0,0.0,0.0
CUST-0010,2026-05-26,1,0,0.0,0.0
CUST-0010,2026-06-02,1,0,0.0,0.0
CUST-0011,2024-07-02,10,29,0.691,0.733
CUST-0011,2024-07-09,10,12,0.732,0.723
CUST-0011,2024-07-16,7,30,0.749,0.73
CUST-0011,2024-07-23,11,14,0.776,0.851
CUST-0011,2024-07-30,11,44,0.773,0.753
CUST-0011,2024-08-06,9,23,0.723,0.834
CUST-0011,2024-08-13,9,27,0.751,0.832
CUST-0011,2024-08-20,9,16,0.727,0.742
CUST-0011,2024-08-27,10,33,0.787,0.83
CUST-0011,2024-09-03,10,14,0.804,0.753
CUST-0011,2024-09-10,10,25,0.732,0.771
CUST-0011,2024-09-17,10,26,0.695,0.852
CUST-0011,2024-09-24,12,33,0.619,0.741
CUST-0011,2024-10-01,10,15,0.774,0.87
CUST-0011,2024-10-08,8,13,0.725,0.882
CUST-0011,2024-10-15,12,33,0.82,0.869
CUST-0011,2024-10-22,10,13,0.716,0.855
CUST-0011,2024-10-29,10,24,0.773,0.825
CUST-0011,2024-11-05,11,42,0.82,0.911
CUST-0011,2024-11-12,11,20,0.831,0.862
CUST-0011,2024-11-19,13,26,0.737,0.763
CUST-0011,2024-11-26,12,25,0.678,0.741
CUST-0011,2024-12-03,11,38,0.778,0.903
CUST-0011,2024-12-10,12,41,0.718,0.881
CUST-0011,2024-12-17,10,34,0.753,0.83
CUST-0011,2024-12-24,10,44,0.779,0.795
CUST-0011,2024-12-31,11,42,0.749,0.88
CUST-0011,2025-01-07,11,42,0.841,0.838
CUST-0011,2025-01-14,10,37,0.697,0.937
CUST-0011,2025-01-21,9,40,0.795,0.829
CUST-0011,2025-01-28,10,38,0.837,0.87
CUST-0011,2025-02-04,13,54,0.711,0.915
CUST-0011,2025-02-11,11,34,0.836,0.798
CUST-0011,2025-02-18,11,32,0.89,0.884
CUST-0011,2025-02-25,9,34,0.88,0.765
CUST-0011,2025-03-04,11,44,0.779,0.909
CUST-0011,2025-03-11,12,23,0.817,0.92
CUST-0011,2025-03-18,11,58,0.832,0.993
CUST-0011,2025-03-25,12,25,0.723,0.954
CUST-0011,2025-04-01,11,39,0.833,0.89
CUST-0011,2025-04-08,11,46,0.814,0.848
CUST-0011,2025-04-15,12,30,0.809,0.902
CUST-0011,2025-04-22,12,59,0.943,0.868
CUST-0011,2025-04-29,10,47,0.739,0.843
CUST-0011,2025-05-06,13,44,0.838,0.974
CUST-0011,2025-05-13,10,35,0.886,0.972
CUST-0011,2025-05-20,11,42,0.815,0.86
CUST-0011,2025-05-27,12,56,0.797,0.92
CUST-0011,2025-06-03,9,20,0.837,0.83
CUST-0011,2025-06-10,11,54,0.866,0.95
CUST-0011,2025-06-17,12,51,0.904,0.981
CUST-0011,2025-06-24,11,27,0.89,0.98
CUST-0011,2025-07-01,11,37,0.857,0.932
CUST-0011,2025-07-08,10,15,0.885,0.893
CUST-0011,2025-07-15,10,16,0.85,0.827
CUST-0011,2025-07-22,12,48,0.821,1.0
CUST-0011,2025-07-29,10,42,0.827,0.994
CUST-0011,2025-08-05,12,65,0.854,0.894
CUST-0011,2025-08-12,11,29,0.965,0.943
CUST-0011,2025-08-19,11,23,0.834,1.0
CUST-0011,2025-08-26,12,58,0.829,1.0
CUST-0011,2025-09-02,12,56,0.802,0.882
CUST-0011,2025-09-09,12,64,0.792,0.974
CUST-0011,2025-09-16,12,25,0.922,0.921
CUST-0011,2025-09-23,12,38,0.877,0.941
CUST-0011,2025-09-30,11,51,0.818,0.948
CUST-0011,2025-10-07,11,36,0.863,1.0
CUST-0011,2025-10-14,12,47,0.882,0.959
CUST-0011,2025-10-21,13,59,0.917,1.0
CUST-0011,2025-10-28,13,42,0.818,0.977
CUST-0011,2025-11-04,12,63,0.943,1.0
CUST-0011,2025-11-11,11,29,0.918,0.997
CUST-0011,2025-11-18,13,41,0.938,0.945
CUST-0011,2025-11-25,12,18,0.965,0.896
CUST-0011,2025-12-02,12,29,0.837,0.975
CUST-0011,2025-12-09,12,20,0.933,1.0
CUST-0011,2025-12-16,11,23,0.856,1.0
CUST-0011,2025-12-23,12,45,0.9,1.0
CUST-0011,2025-12-30,10,51,0.928,0.986
CUST-0011,2026-01-06,13,66,0.914,0.95
CUST-0011,2026-01-13,13,41,0.907,1.0
CUST-0011,2026-01-20,13,61,0.932,0.96
CUST-0011,2026-01-27,13,65,0.932,1.0
CUST-0011,2026-02-03,13,34,0.945,1.0
CUST-0011,2026-02-10,12,22,0.857,1.0
CUST-0011,2026-02-17,13,31,0.94,0.881
CUST-0011,2026-02-24,13,54,0.881,0.99
CUST-0011,2026-03-03,13,47,0.948,1.0
CUST-0011,2026-03-10,13,58,0.878,1.0
CUST-0011,2026-03-17,13,49,0.846,1.0
CUST-0011,2026-03-24,13,58,0.819,0.994
CUST-0011,2026-03-31,13,29,0.998,1.0
CUST-0011,2026-04-07,13,46,0.875,1.0
CUST-0011,2026-04-14,12,34,0.962,1.0
CUST-0011,2026-04-21,12,70,0.978,1.0
CUST-0011,2026-04-28,10,26,0.966,0.989
CUST-0011,2026-05-05,10,38,0.975,1.0
CUST-0011,2026-05-12,12,69,0.932,0.967
CUST-0011,2026-05-19,12,52,0.814,0.93
CUST-0011,2026-05-26,13,47,0.932,0.964
CUST-0011,2026-06-02,13,26,0.949,1.0
CUST-0011,2026-06-09,10,40,0.884,1.0
CUST-0011,2026-06-16,13,61,0.896,1.0
CUST-0011,2026-06-23,13,68,0.957,1.0
CUST-0012,2024-07-11,12,29,0.56,0.656
CUST-0012,2024-07-18,16,47,0.524,0.58
CUST-0012,2024-07-25,20,30,0.593,0.593
CUST-0012,2024-08-01,14,48,0.539,0.559
CUST-0012,2024-08-08,17,55,0.566,0.621
CUST-0012,2024-08-15,17,45,0.552,0.611
CUST-0012,2024-08-22,15,22,0.447,0.574
CUST-0012,2024-08-29,17,33,0.472,0.525
CUST-0012,2024-09-05,11,33,0.699,0.569
